"id","league_id","home_goals","away_goals","winner","home_gk","home_def","home_mid","home_atk","home_def_count","home_mid_count","home_atk_count","away_gk","away_def","away_mid","away_atk","away_def_count","away_mid_count","away_atk_count"
13735,13274,1,2,"away","very bad","bad","bad","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13736,13274,0,3,"away","good","bad","bad","bad",4,4,2,"good","good","good","good",4,4,2
13738,13274,4,0,"home","good","good","good","very good",4,4,2,"very bad","bad","bad","bad",4,4,2
13739,13274,2,1,"home","good","good","very good","bad",4,4,2,"good","very bad","bad","very bad",4,4,2
13740,13274,2,2,"draw","very bad","very bad","bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
13741,13274,2,3,"away","bad","bad","bad","bad",4,4,2,"bad","good","good","bad",4,4,2
13742,13274,4,1,"home","good","good","good","good",4,4,2,"bad","bad","good","very bad",4,4,2
13744,13274,2,1,"home","bad","bad","bad","bad",4,4,2,"good","good","very good","very good",4,4,2
13745,13274,3,2,"home","bad","bad","bad","bad",4,4,2,"bad","very bad","bad","very bad",4,4,2
13746,13274,2,4,"away","very bad","bad","bad","very bad",4,4,2,"bad","good","good","bad",4,4,2
13747,13274,0,1,"away","very bad","very bad","very bad","bad",4,4,2,"good","good","very good","bad",4,4,2
13748,13274,1,0,"home","good","bad","bad","bad",4,4,2,"good","very bad","very bad","bad",4,4,2
13749,13274,0,3,"away","very bad","very bad","bad","very bad",4,4,2,"good","very good","good","good",4,4,2
13750,13274,1,0,"home","very bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13753,13274,6,2,"home","good","good","good","very good",4,4,2,"very bad","very bad","very bad","bad",4,4,2
13754,13274,0,3,"away","bad","bad","bad","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13755,13274,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"good","bad","bad","bad",4,4,2
13756,13274,4,1,"home","good","good","very good","good",4,4,2,"good","good","very good","very good",4,4,2
13758,13274,1,1,"draw","bad","good","good","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13759,13274,3,1,"home","bad","very bad","bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
13760,13274,1,1,"draw","good","good","very good","very good",4,4,2,"good","good","very good","good",4,4,2
13761,13274,4,1,"home","bad","bad","bad","bad",4,4,2,"good","very bad","very bad","very bad",4,4,2
13762,13274,2,1,"home","very bad","good","good","bad",4,4,2,"good","bad","very bad","bad",4,4,2
13763,13274,0,3,"away","bad","very bad","bad","very bad",4,4,2,"good","bad","bad","bad",4,4,2
13765,13274,1,5,"away","very bad","very bad","very bad","bad",4,4,2,"good","good","good","bad",4,4,2
13766,13274,0,1,"away","very bad","very bad","very bad","very bad",4,4,2,"good","good","good","very good",4,4,2
13768,13274,3,0,"home","bad","bad","bad","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13769,13274,3,0,"home","bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13770,13274,2,1,"home","good","very bad","very bad","bad",4,4,2,"bad","very bad","bad","bad",4,4,2
13771,13274,3,0,"home","good","good","good","very good",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13772,13274,4,2,"home","very bad","bad","very bad","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13773,13274,3,2,"home","bad","bad","good","very good",4,4,2,"bad","bad","bad","bad",4,4,2
13774,13274,3,0,"home","good","good","good","very good",4,4,2,"very bad","bad","bad","bad",4,4,2
13775,13274,2,0,"home","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,3,3
13776,13274,0,0,"draw","good","very bad","bad","very bad",4,4,2,"very bad","good","good","bad",4,4,2
13777,13274,2,4,"away","bad","very bad","very bad","very bad",4,4,2,"good","good","very good","very good",4,4,2
13787,13274,3,0,"home","good","very bad","bad","bad",4,4,2,"very bad","bad","bad","bad",4,4,2
13788,13274,4,1,"home","bad","bad","good","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13789,13274,5,1,"home","very bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
13790,13274,2,0,"home","bad","bad","good","very good",4,4,2,"good","bad","bad","bad",4,4,2
13791,13274,0,2,"away","bad","very bad","very bad","very bad",4,4,2,"good","good","very good","bad",4,4,2
13792,13274,0,0,"draw","very bad","good","good","bad",4,4,2,"bad","bad","bad","bad",4,4,2
13793,13274,0,1,"away","bad","very bad","bad","bad",4,4,2,"good","good","good","very good",4,4,2
13795,13274,2,0,"home","bad","bad","bad","bad",4,4,2,"good","very bad","very bad","bad",4,4,2
13796,13274,4,1,"home","very bad","very bad","very bad","bad",4,4,2,"good","bad","very bad","bad",4,4,2
13798,13274,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
13799,13274,0,0,"draw","good","very bad","very bad","bad",4,4,2,"bad","good","bad","very good",4,4,2
13800,13274,1,0,"home","bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
13801,13274,0,0,"draw","good","good","very good","very good",4,4,2,"very bad","good","good","bad",4,4,2
13802,13274,7,0,"home","good","good","good","good",4,4,2,"bad","very bad","very bad","very bad",4,4,2
13803,13274,0,2,"away","good","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13804,13274,4,0,"home","very bad","bad","bad","bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
13805,13274,1,1,"draw","good","very bad","bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
13806,13274,1,0,"home","bad","bad","good","very good",4,4,2,"good","good","very good","good",4,4,2
13807,13274,4,1,"home","bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","bad",4,4,2
13808,13274,2,2,"draw","bad","bad","good","very bad",4,4,2,"good","good","very good","very good",4,4,2
13809,13274,3,0,"home","very bad","bad","good","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13810,13274,0,2,"away","bad","very bad","bad","bad",4,4,2,"good","good","good","very good",4,4,2
13811,13274,4,2,"home","very bad","bad","very bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
13812,13274,1,1,"draw","good","bad","bad","bad",4,4,2,"very bad","bad","bad","bad",4,4,2
13813,13274,2,3,"away","very bad","very bad","very bad","very bad",4,4,2,"good","very bad","very bad","bad",4,4,2
13814,13274,3,1,"home","good","good","good","very good",4,4,2,"very bad","bad","bad","bad",4,4,2
13815,13274,0,0,"draw","bad","bad","bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
13816,13274,4,0,"home","good","good","good","very good",4,4,2,"bad","bad","bad","bad",4,4,2
13817,13274,2,5,"away","good","very bad","very bad","very bad",4,4,2,"very bad","bad","bad","bad",4,4,2
13818,13274,2,0,"home","good","good","very good","good",4,4,2,"very bad","bad","good","bad",4,4,2
13819,13274,0,3,"away","bad","very bad","very bad","bad",4,4,2,"bad","good","good","very good",4,4,2
13822,13274,2,0,"home","very bad","very bad","very bad","very bad",4,4,2,"good","very bad","bad","bad",4,4,2
13823,13274,6,2,"home","very bad","bad","bad","bad",4,4,2,"bad","bad","bad","very bad",4,4,2
13824,13274,3,2,"home","very bad","bad","very bad","bad",4,4,2,"bad","very bad","very bad","bad",4,4,2
13825,13274,1,2,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,4,2
13826,13274,2,2,"draw","good","very bad","bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
13827,13274,1,4,"away","good","very bad","very bad","bad",4,4,2,"good","good","very good","good",4,4,2
13828,13274,1,1,"draw","bad","good","good","good",4,4,2,"good","good","good","good",4,4,2
13829,13274,0,2,"away","bad","bad","very bad","bad",4,4,2,"good","good","very good","good",4,4,2
13831,13274,4,2,"home","bad","bad","bad","bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
435,1,4,0,"home","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,4,2
439,1,1,1,"draw","very bad","very bad","bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
447,1,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
449,1,1,0,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
451,1,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
455,1,2,0,"home","bad","good","good","bad",4,4,2,"very bad","very bad","bad","very bad",4,4,2
457,1,1,1,"draw","very bad","very bad","bad","very bad",4,4,2,"bad","bad","bad","good",4,4,2
459,1,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"bad","very bad","very bad","very bad",4,4,2
460,1,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
469,1,1,1,"draw","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
470,1,3,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
472,1,2,1,"home","very bad","very bad","very bad","very bad",4,4,2,"very bad","very bad","very bad","very bad",4,4,2
474,1,1,4,"away","very bad","very bad","very bad","very bad",4,4,2,"bad","bad","bad","bad",4,4,2
8259,7809,1,0,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
8260,7809,0,0,"draw","very good","very good","very good","very good",4,4,2,"good","good","bad","very good",4,4,2
8261,7809,2,1,"home","very good","very good","very good","very good",4,4,2,"good","bad","good","good",4,5,1
8262,7809,0,2,"away","very good","good","good","good",4,4,2,"good","very good","very good","very good",4,3,3
8263,7809,2,1,"home","very good","very good","good","very good",4,5,1,"very good","very good","very good","good",4,5,1
8264,7809,0,0,"draw","bad","bad","good","bad",4,4,2,"good","good","bad","very bad",4,5,1
8265,7809,0,1,"away","good","bad","bad","good",4,3,3,"very bad","very good","very good","very good",4,3,3
8266,7809,1,2,"away","good","bad","bad","good",4,3,3,"very bad","very good","good","very good",4,5,1
8267,7809,1,1,"draw","good","good","good","good",4,4,2,"bad","bad","bad","bad",4,4,2
8268,7809,1,0,"home","very good","very good","very good","good",4,4,2,"very good","good","good","good",4,5,1
8269,7809,3,0,"home","very good","very good","very good","very good",4,5,1,"good","good","good","good",4,4,2
8270,7809,2,2,"draw","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
8271,7809,4,1,"home","very bad","very good","very good","very good",4,3,3,"bad","bad","good","bad",4,5,1
8272,7809,1,2,"away","bad","bad","bad","bad",4,4,2,"good","bad","good","good",4,3,3
8273,7809,1,4,"away","good","bad","good","good",4,5,1,"very good","very good","bad","good",4,4,2
8274,7809,1,1,"draw","good","very good","bad","very good",4,3,3,"very good","very good","very good","very good",4,4,2
8275,7809,3,2,"home","good","good","bad","very bad",4,5,1,"very good","very good","very good","very good",4,4,2
8276,7809,0,1,"away","good","very good","very good","very good",4,5,1,"good","bad","good","good",4,3,3
8277,7809,2,1,"home","very good","very good","very good","very good",4,4,2,"bad","bad","bad","good",4,5,1
8278,7809,4,2,"home","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
8279,7809,1,2,"away","very good","good","good","good",4,3,3,"good","good","bad","bad",4,4,2
8280,7809,2,1,"home","very good","very good","bad","very good",4,3,3,"very good","good","very good","very good",4,4,2
8281,7809,1,4,"away","bad","good","good","good",4,5,1,"very good","very good","very good","very good",4,5,1
8282,7809,2,1,"home","good","bad","good","good",4,4,2,"good","good","good","good",4,5,1
8283,7809,1,0,"home","very bad","bad","bad","good",4,5,1,"good","very good","bad","very good",4,5,1
8284,7809,0,4,"away","good","good","good","good",4,4,2,"very bad","very good","very good","very good",4,3,3
8285,7809,0,1,"away","good","good","good","very good",4,3,3,"very good","very good","very good","very good",4,4,2
8286,7809,2,2,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","good","very good",4,4,2
8287,7809,3,0,"home","very good","very good","very good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
8288,7809,2,0,"home","very good","very good","very good","very good",4,4,2,"good","bad","bad","good",4,3,3
8289,7809,3,2,"home","very good","very good","good","very good",4,3,3,"bad","bad","bad","good",4,4,2
8290,7809,1,5,"away","very bad","very good","very good","very good",4,3,3,"very good","good","good","good",4,4,2
8291,7809,1,0,"home","bad","bad","bad","very bad",4,5,1,"good","bad","good","bad",4,5,1
8292,7809,2,1,"home","good","bad","good","good",4,5,1,"very good","very good","very good","very good",4,4,2
8293,7809,1,1,"draw","good","very good","good","very good",4,3,3,"good","good","good","good",4,5,1
8294,7809,0,0,"draw","good","good","bad","very bad",4,5,1,"good","very good","very good","very good",4,4,2
8295,7809,1,2,"away","very good","very good","very good","very good",4,4,2,"very good","very good","very good","good",4,4,2
8296,7809,0,2,"away","very good","very good","very good","very good",4,4,2,"very good","very good","good","very good",4,4,2
8297,7809,4,2,"home","very bad","very good","very good","very good",4,4,2,"good","good","bad","very bad",4,5,1
8298,7809,0,0,"draw","very good","good","good","good",4,3,3,"very good","very good","very good","very good",4,5,1
8299,7809,1,2,"away","bad","bad","bad","good",4,5,1,"good","bad","good","good",4,4,2
8300,7809,1,4,"away","good","good","good","good",4,3,3,"good","good","bad","good",4,4,2
8301,7809,0,2,"away","good","bad","bad","bad",4,5,1,"very good","very good","very good","very good",4,3,3
8302,7809,1,0,"home","good","good","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
8303,7809,1,1,"draw","good","very good","very good","very good",4,4,2,"bad","bad","bad","good",4,5,1
8304,7809,0,0,"draw","very good","very good","very good","very good",4,4,2,"good","good","bad","good",4,4,2
8305,7809,2,1,"home","very good","very good","very good","very good",4,5,1,"very good","very good","good","very good",4,3,3
8306,7809,2,1,"home","very good","very good","good","very good",4,4,2,"good","good","good","good",4,4,2
8307,7809,1,2,"away","very good","very good","good","very good",4,5,1,"very good","very good","very good","very good",4,4,2
8308,7809,4,0,"home","very good","very good","very good","very good",4,3,3,"bad","good","good","very good",4,4,2
8309,7809,1,1,"draw","bad","bad","bad","good",4,5,1,"bad","good","good","good",4,5,1
8310,7809,3,2,"home","good","bad","good","good",4,4,2,"very good","very good","very good","very good",4,4,2
8311,7809,0,3,"away","good","very good","good","very good",4,4,2,"very good","good","good","good",4,4,2
8312,7809,2,0,"home","good","good","bad","bad",4,3,3,"good","bad","good","bad",4,3,3
8322,7809,1,1,"draw","very good","very good","very good","very good",4,4,2,"very good","very good","very good","very good",4,4,2
8323,7809,4,0,"home","very good","very good","very good","very good",4,4,2,"bad","bad","bad","very bad",4,5,1
8324,7809,0,1,"away","very good","good","good","good",4,3,3,"very good","very good","good","very good",4,4,2
8325,7809,0,2,"away","good","good","bad","very bad",4,5,1,"very good","very good","very good","very good",4,3,3
